Date/Time,Demand
 08/19  01:00:00,0
 08/20  01:00:00,0
 08/21  01:00:00,0
 08/22  01:00:00,0
 08/23  01:00:00,0
 08/24  01:00:00,0
 08/25  01:00:00,0
 08/26  01:00:00,0
 08/27  01:00:00,0
 08/28  01:00:00,0
 08/29  01:00:00,0
 08/30  01:00:00,0
 08/31  01:00:00,0
 09/01  01:00:00,0
 09/02  01:00:00,0
 09/03  01:00:00,0
 09/04  01:00:00,0
 09/05  01:00:00,0
 09/06  01:00:00,0
 09/07  01:00:00,0
 09/08  01:00:00,0
 09/09  01:00:00,0
 09/10  01:00:00,0
 09/11  01:00:00,0
 09/12  01:00:00,0
 09/13  01:00:00,0
 09/14  01:00:00,0
 09/15  01:00:00,0
 09/16  01:00:00,0
 09/17  01:00:00,0
 09/18  01:00:00,0
 09/19  01:00:00,0
 09/20  01:00:00,0
 09/21  01:00:00,0
 09/22  01:00:00,0
 09/23  01:00:00,0
 09/24  01:00:00,0
 09/25  01:00:00,0
 09/26  01:00:00,0
 09/27  01:00:00,0
 09/28  01:00:00,0
 09/29  01:00:00,0
 09/30  01:00:00,0
 10/01  01:00:00,0
 10/02  01:00:00,0
 10/03  01:00:00,0
 10/04  01:00:00,0
 10/05  01:00:00,0
 10/06  01:00:00,0
 10/07  01:00:00,0
 10/08  01:00:00,0
 10/09  01:00:00,0
 10/10  01:00:00,0
 10/11  01:00:00,0
 10/12  01:00:00,0
 10/13  01:00:00,0
 10/14  01:00:00,0
 10/15  01:00:00,0
 10/16  01:00:00,0
 10/17  01:00:00,0
 10/18  01:00:00,0
 10/19  01:00:00,0
 10/20  01:00:00,0
 10/21  01:00:00,0
 10/22  01:00:00,0
 10/23  01:00:00,0
 10/24  01:00:00,0
 10/25  01:00:00,0
 10/26  01:00:00,0
 10/27  01:00:00,0
 10/28  01:00:00,0
 10/29  01:00:00,0
 10/30  01:00:00,0
 10/31  01:00:00,0
 11/01  01:00:00,0
 11/02  01:00:00,0
 11/03  01:00:00,0
 11/04  01:00:00,0
 11/05  01:00:00,0
 11/06  01:00:00,0
 11/07  01:00:00,0
 11/08  01:00:00,0
 11/09  01:00:00,0
 11/10  01:00:00,0
 11/11  01:00:00,0
 11/12  01:00:00,0
 11/13  01:00:00,0
 11/14  01:00:00,0
 11/15  01:00:00,0
 11/16  01:00:00,0
 11/17  01:00:00,0
 11/18  01:00:00,0
 11/19  01:00:00,0
 11/20  01:00:00,0
 11/21  01:00:00,0
 11/22  01:00:00,0
 11/23  01:00:00,0
 11/24  01:00:00,0
 11/25  01:00:00,0
 11/26  01:00:00,0
 11/27  01:00:00,0
 11/28  01:00:00,0
 11/29  01:00:00,0
 11/30  01:00:00,0
 12/01  01:00:00,0
 12/02  01:00:00,0
 12/03  01:00:00,0
 12/04  01:00:00,0
 12/05  01:00:00,0
 12/06  01:00:00,0
 12/07  01:00:00,0
 12/08  01:00:00,0
 12/09  01:00:00,0
 12/10  01:00:00,0
 12/11  01:00:00,0
 12/12  01:00:00,0
 12/13  01:00:00,0
 12/14  01:00:00,0
 12/15  01:00:00,0
 12/16  01:00:00,0
 12/17  01:00:00,0
 12/18  01:00:00,0
 12/19  01:00:00,0
 12/20  01:00:00,0
 12/21  01:00:00,0
 12/22  01:00:00,0
 12/23  01:00:00,0
 12/24  01:00:00,0
 12/25  01:00:00,0
 12/26  01:00:00,0
 12/27  01:00:00,0
